"","plot_code","sub_plot","year","month","day","litterfall_trap_num","litterfall_trap_size_m2","leaves_MgC_ha_year","twigs_MgC_ha_year","flowers_MgC_ha_year","fruits_MgC_ha_year","seeds_MgC_ha_year","outros_MgC_ha_year","total_litterfall_MgC_ha_year","date","DaysBetween","interpolated_basal_area"
"1339","ESA-05",17,2019,"6",28,5.17,0.25,2.77473,0,0,0,0,0,2.77473,2019-06-28,14,3.00043267141565
"1340","ESA-05",18,2019,"6",28,5.18,0.25,6.6941,1.32349,0,0,0,0.01022,8.02781,2019-06-28,14,3.00043267141565
"1341","ESA-05",19,2019,"6",28,5.19,0.25,2.23307,0.19929,0.00511,0,0,0.00511,2.44258,2019-06-28,14,3.00043267141565
"1342","ESA-05",7,2019,"7",10,5.7,0.25,18.332125,1.561956667,0.101348333,0.840595,0,0,20.836025,2019-07-10,12,3.00824047743788
"1343","ESA-05",8,2019,"7",10,5.8,0.25,4.18509,1.126755,0,0,0,0,5.311845,2019-07-10,12,3.00824047743788
"1344","ESA-05",9,2019,"7",10,5.9,0.25,0.017885,0,0,0,0,0,0.017885,2019-07-10,12,3.00824047743788
"1345","ESA-05",12,2019,"7",10,5.12,0.25,7.744205,0.160965,0,0,0,0,7.90517,2019-07-10,12,3.00824047743788
"1346","ESA-05",13,2019,"7",10,5.13,0.25,5.18665,0.661745,0,0.101348333,0,0,5.949743333,2019-07-10,12,3.00824047743788
"1347","ESA-05",14,2019,"7",10,5.14,0.25,8.376141667,3.9347,0.023846667,0,0,0,12.33468833,2019-07-10,12,3.00824047743788
"1348","ESA-05",17,2019,"7",10,5.17,0.25,12.29295667,0.882326667,0,0,0,0,13.17528333,2019-07-10,12,3.00824047743788
"1349","ESA-05",18,2019,"7",10,5.18,0.25,24.19244333,6.855916667,0,0,0,0,31.04836,2019-07-10,12,3.00824047743788
"1350","ESA-05",19,2019,"7",10,5.19,0.25,4.071818333,0.292121667,0.017885,0,0,0,4.381825,2019-07-10,12,3.00824047743788
"1351","ESA-05",7,2019,"7",25,5.7,0.25,22.74972,0.367238667,0.009538667,0.290929333,0,0,23.41742667,2019-07-25,15,3.01800023496568
"1352","ESA-05",8,2019,"7",25,5.8,0.25,3.042834667,0.052462667,0,0,0,0,3.095297333,2019-07-25,15,3.01800023496568
"1353","ESA-05",9,2019,"7",25,5.9,0.25,0.724938667,0.019077333,0,0,0,0,0.744016,2019-07-25,15,3.01800023496568
"1354","ESA-05",12,2019,"7",25,5.12,0.25,4.282861333,0.052462667,0,0,0,0,4.335324,2019-07-25,15,3.01800023496568
"1355","ESA-05",13,2019,"7",25,5.13,0.25,7.263694667,0.009538667,0,0.104925333,0,0,7.378158667,2019-07-25,15,3.01800023496568
"1356","ESA-05",14,2019,"7",25,5.14,0.25,9.991753333,0.271852,0,0,0,0,10.26360533,2019-07-25,15,3.01800023496568
"1357","ESA-05",17,2019,"7",25,5.17,0.25,6.662758667,0,0,0,0,0,6.662758667,2019-07-25,15,3.01800023496568
"1358","ESA-05",18,2019,"7",25,5.18,0.25,14.48446533,0.062001333,0,0,0,0,14.54646667,2019-07-25,15,3.01800023496568
"1359","ESA-05",19,2019,"7",25,5.19,0.25,7.678626667,0.233697333,0,0,0,0,7.912324,2019-07-25,15,3.01800023496568
"1360","ESA-05",7,2019,"8",8,5.7,0.25,13.81744,1.28772,0,0.99134,0,0,16.0965,2019-08-08,14,3.02426067010859
"1361","ESA-05",8,2019,"8",8,5.8,0.25,4.94137,0.13797,0,0,0,0,5.07934,2019-08-08,14,3.02426067010859
"1362","ESA-05",9,2019,"8",8,5.9,0.25,0.59276,0.01533,0,0,0,0,0.60809,2019-08-08,14,3.02426067010859
"1363","ESA-05",12,2019,"8",8,5.12,0.25,9.61191,0.11242,0,0,0,0,9.72433,2019-08-08,14,3.02426067010859
"1364","ESA-05",13,2019,"8",8,5.13,0.25,5.54946,0.10731,0.03066,0.96579,0,0,6.65322,2019-08-08,14,3.02426067010859
"1365","ESA-05",14,2019,"8",8,5.14,0.25,6.26997,0.31171,0,0,0,0,6.58168,2019-08-08,14,3.02426067010859
"1366","ESA-05",17,2019,"8",8,5.17,0.25,6.20865,0.12264,0,0,0,0,6.33129,2019-08-08,14,3.02426067010859
"1367","ESA-05",18,2019,"8",8,5.18,0.25,17.00097,1.84471,0,0,0,0,18.84568,2019-08-08,14,3.02426067010859
"1368","ESA-05",19,2019,"8",8,5.19,0.25,8.4826,0.25039,0,0.7154,0,0,9.44839,2019-08-08,14,3.02426067010859
"1369","ESA-05",7,2019,"9",4,5.7,0.25,0.887625926,0.461035556,0,0.066240741,0,0,1.414902222,2019-09-04,27,3.03147986500717
"1370","ESA-05",8,2019,"9",4,5.8,0.25,0.548473333,0.129831852,0,0,0,0,0.678305185,2019-09-04,27,3.03147986500717
"1371","ESA-05",9,2019,"9",4,5.9,0.25,0.116583704,0,0,0,0,0,0.116583704,2019-09-04,27,3.03147986500717
"1372","ESA-05",12,2019,"9",4,5.12,0.25,0.580268889,0.021197037,0.029145926,0,0,0,0.630611852,2019-09-04,27,3.03147986500717
"1373","ESA-05",13,2019,"9",4,5.13,0.25,0.847881481,0.00264963,0,0.100685926,0,0,0.951217037,2019-09-04,27,3.03147986500717
"1374","ESA-05",14,2019,"9",4,5.14,0.25,0.699502222,0.744545926,0.018547407,0,0,0,1.462595556,2019-09-04,27,3.03147986500717
"1375","ESA-05",17,2019,"9",4,5.17,0.25,1.21353037,0.058291852,0.023846667,0,0,0,1.295668889,2019-09-04,27,3.03147986500717
"1376","ESA-05",18,2019,"9",4,5.18,0.25,4.703092593,0.280860741,0.005299259,0,0,0.005299259,4.994551852,2019-09-04,27,3.03147986500717
"1377","ESA-05",19,2019,"9",4,5.19,0.25,1.112844444,0.42659037,0,0.190773333,0,0,1.730208148,2019-09-04,27,3.03147986500717
"1378","ESA-05",7,2019,"9",13,5.7,0.25,0.14308,0.015897778,0.246415556,0,0.198722222,0,0.604115556,2019-09-13,9,3.0338862633067
"1379","ESA-05",8,2019,"9",13,5.8,0.25,0.007948889,0,0,0,0,0,0.007948889,2019-09-13,9,3.0338862633067
"1380","ESA-05",9,2019,"9",13,5.9,0.25,0.50078,0.158977778,0.381546667,0,0.158977778,0,1.200282222,2019-09-13,9,3.0338862633067
"1381","ESA-05",12,2019,"9",13,5.12,0.25,0.111284444,0.063591111,0,0.007948889,0,0,0.182824444,2019-09-13,9,3.0338862633067
"1382","ESA-05",13,2019,"9",13,5.13,0.25,0.166926667,0.055642222,0.015897778,0,0.21462,0,0.453086667,2019-09-13,9,3.0338862633067
"1383","ESA-05",14,2019,"9",13,5.14,0.25,6.804248889,1.526186667,0.055642222,0,0,0,8.386077778,2019-09-13,9,3.0338862633067
"1384","ESA-05",17,2019,"9",13,5.17,0.25,0,0.349751111,0.007948889,0,0,0,0.3577,2019-09-13,9,3.0338862633067
"1385","ESA-05",18,2019,"9",13,5.18,0.25,0.842582222,3.465715556,0.007948889,0,0,0,4.316246667,2019-09-13,9,3.0338862633067
"1386","ESA-05",19,2019,"9",13,5.19,0.25,0.190773333,0,0,0,0.047693333,0,0.238466667,2019-09-13,9,3.0338862633067
"1387","ESA-05",7,2019,"9",29,5.7,0.25,0.64833125,1.17593875,0,0.11178125,0,0,1.93605125,2019-09-29,16,3.03816430472808
"1388","ESA-05",8,2019,"9",29,5.8,0.25,0.1162525,0.10283875,0,0.29063125,0,0,0.5097225,2019-09-29,16,3.03816430472808
"1389","ESA-05",9,2019,"9",29,5.9,0.25,0.00447125,0,0,0,0,0,0.00447125,2019-09-29,16,3.03816430472808
"1390","ESA-05",12,2019,"9",29,5.12,0.25,0.21909125,0.08495375,0,0,0,0,0.304045,2019-09-29,16,3.03816430472808
"1391","ESA-05",13,2019,"9",29,5.13,0.25,0.5276075,0.44265375,0,0.10731,0,0,1.07757125,2019-09-29,16,3.03816430472808
"1392","ESA-05",14,2019,"9",29,5.14,0.25,1.39055875,0.1162525,0.42476875,0,0,0,1.93158,2019-09-29,16,3.03816430472808
"1393","ESA-05",17,2019,"9",29,5.17,0.25,0.0268275,0.0804825,0.06706875,0,0,0.00447125,0.17885,2019-09-29,16,3.03816430472808
"1394","ESA-05",18,2019,"9",29,5.18,0.25,1.484455,1.08651375,0.03129875,0,0,0.0268275,2.629095,2019-09-29,16,3.03816430472808
"1395","ESA-05",19,2019,"9",29,5.19,0.25,0.39794125,0.3129875,0.00447125,0.053655,0,0,0.769055,2019-09-29,16,3.03816430472808
"1396","ESA-05",7,2019,"10",13,5.7,0.25,0.58765,0.52633,0.10731,0,0,0,1.22129,2019-10-13,14,3.04190759097179
"1397","ESA-05",8,2019,"10",13,5.8,0.25,0.02044,0,0,0,0,0,0.02044,2019-10-13,14,3.04190759097179
"1398","ESA-05",9,2019,"10",13,5.9,0.25,0,0,0,0,0,0,0,2019-10-13,14,3.04190759097179
"1399","ESA-05",12,2019,"10",13,5.12,0.25,0.05621,0.09198,0,0,0,0,0.14819,2019-10-13,14,3.04190759097179
"1400","ESA-05",13,2019,"10",13,5.13,0.25,0.28616,0.01533,0.02044,0.07665,0,0,0.39858,2019-10-13,14,3.04190759097179
"1401","ESA-05",14,2019,"10",13,5.14,0.25,0.511,0.18396,1.39503,0,0,0,2.08999,2019-10-13,14,3.04190759097179
"1402","ESA-05",17,2019,"10",13,5.17,0.25,0.08687,0.02044,0.01533,0,0,0,0.12264,2019-10-13,14,3.04190759097179
"1403","ESA-05",18,2019,"10",13,5.18,0.25,1.58921,1.29283,0,0.01533,0,0,2.89737,2019-10-13,14,3.04190759097179
"1404","ESA-05",19,2019,"10",13,5.19,0.25,0.06643,0.02044,0,0,0,0,0.08687,2019-10-13,14,3.04190759097179
"1405","ESA-05",7,2019,"11",4,5.7,0.25,0.96579,0.120317273,0.110561818,0,0,0,1.196669091,2019-11-04,22,3.04778989792619
"1406","ESA-05",8,2019,"11",4,5.8,0.25,0.003251818,0.006503636,0,0,0,0.003251818,0.013007273,2019-11-04,22,3.04778989792619
"1407","ESA-05",9,2019,"11",4,5.9,0.25,0,0,0,0,0,0,0,2019-11-04,22,3.04778989792619
"1408","ESA-05",12,2019,"11",4,5.12,0.25,0.165842727,0.039021818,0,0,0,0.055280909,0.260145455,2019-11-04,22,3.04778989792619
"1409","ESA-05",13,2019,"11",4,5.13,0.25,0.074791818,0.006503636,0.016259091,0,0,0.019510909,0.117065455,2019-11-04,22,3.04778989792619
"1410","ESA-05",14,2019,"11",4,5.14,0.25,0.03577,0.009755455,1.593390909,0.152835455,0,0,1.791751818,2019-11-04,22,3.04778989792619
"1411","ESA-05",17,2019,"11",4,5.17,0.25,0.068288182,0.03577,0.006503636,0,0,0.003251818,0.113813636,2019-11-04,22,3.04778989792619
"1412","ESA-05",18,2019,"11",4,5.18,0.25,0.25039,0.016259091,0.013007273,0,0,0.029266364,0.308922727,2019-11-04,22,3.04778989792619
"1413","ESA-05",19,2019,"11",4,5.19,0.25,0.055280909,0.006503636,0,0,0,0,0.061784545,2019-11-04,22,3.04778989792619
"1414","ESA-05",7,2019,"11",9,5.7,0.25,0.257544,0.114464,0,0,0,0,0.372008,2019-11-09,5,3.04912678587037
"1415","ESA-05",8,2019,"11",9,5.8,0.25,0,0,0,0,0,0,0,2019-11-09,5,3.04912678587037
"1416","ESA-05",9,2019,"11",9,5.9,0.25,0,0,0,0,0,0,0,2019-11-09,5,3.04912678587037
"1417","ESA-05",12,2019,"11",9,5.12,0.25,0.3577,0.07154,0,0,0,0,0.42924,2019-11-09,5,3.04912678587037
"1418","ESA-05",13,2019,"11",9,5.13,0.25,0.042924,0,0,0,0,0,0.042924,2019-11-09,5,3.04912678587037
"1419","ESA-05",14,2019,"11",9,5.14,0.25,0.07154,0,0.343392,1.545264,0,0,1.960196,2019-11-09,5,3.04912678587037
"1420","ESA-05",17,2019,"11",9,5.17,0.25,0.586628,0.042924,0,0,0,0,0.629552,2019-11-09,5,3.04912678587037
"1421","ESA-05",18,2019,"11",9,5.18,0.25,0.3577,0.085848,0.028616,0,0,0,0.472164,2019-11-09,5,3.04912678587037
"1422","ESA-05",19,2019,"11",9,5.19,0.25,0.228928,0.028616,0,0,0,0.028616,0.28616,2019-11-09,5,3.04912678587037
"1423","ESA-05",7,2019,"12",13,5.7,0.25,0.231452941,0.073644118,0,0,0,0.027353529,0.332450588,2019-12-13,34,3.0582176238908
"1424","ESA-05",8,2019,"12",13,5.8,0.25,0.061019412,0.037874118,0,0,0,0.002104118,0.100997647,2019-12-13,34,3.0582176238908
"1425","ESA-05",9,2019,"12",13,5.9,0.25,0,0,0,0,0,0,0,2019-12-13,34,3.0582176238908
"1426","ESA-05",12,2019,"12",13,5.12,0.25,0.252494118,0.016832941,0.042082353,0,0,0.027353529,0.338762941,2019-12-13,34,3.0582176238908
"1427","ESA-05",13,2019,"12",13,5.13,0.25,0.098893529,0.006312353,0,0.016832941,0,0.002104118,0.124142941,2019-12-13,34,3.0582176238908
"1428","ESA-05",14,2019,"12",13,5.14,0.25,0.14308,0.044186471,0.092581176,0.290368235,0,0.07154,0.641755882,2019-12-13,34,3.0582176238908
"1429","ESA-05",17,2019,"12",13,5.17,0.25,0.027353529,0,0.054707059,0.008416471,0,0.010520588,0.100997647,2019-12-13,34,3.0582176238908
"1430","ESA-05",18,2019,"12",13,5.18,0.25,0.435552353,0.138871765,0.14308,0.130455294,0.002104118,0.029457647,0.879521176,2019-12-13,34,3.0582176238908
"1431","ESA-05",19,2019,"12",13,5.19,0.25,0.117830588,0.029457647,0,0,0,0.010520588,0.157808824,2019-12-13,34,3.0582176238908
"1432","ESA-05",7,2019,"12",28,5.7,0.25,0.076309333,0.004769333,0,0,0,0.023846667,0.104925333,2019-12-28,15,3.06222828772335
"1433","ESA-05",8,2019,"12",28,5.8,0.25,0,0,0,0,0,0,0,2019-12-28,15,3.06222828772335
"1434","ESA-05",9,2019,"12",28,5.9,0.25,0,0,0,0,0,0,0,2019-12-28,15,3.06222828772335
"1435","ESA-05",12,2019,"12",28,5.12,0.25,0.300468,0.524626667,0,0,0,0,0.825094667,2019-12-28,15,3.06222828772335
"1436","ESA-05",13,2019,"12",28,5.13,0.25,0.047693333,0.023846667,0,0,0,0,0.07154,2019-12-28,15,3.06222828772335
"1437","ESA-05",14,2019,"12",28,5.14,0.25,0.209850667,0.014308,0,0,0,0,0.224158667,2019-12-28,15,3.06222828772335
"1438","ESA-05",17,2019,"12",28,5.17,0.25,0.062001333,0.529396,0,0,0.047693333,0,0.639090667,2019-12-28,15,3.06222828772335
"1439","ESA-05",18,2019,"12",28,5.18,0.25,0.567550667,0.133541333,0.267082667,0.052462667,0,0,1.020637333,2019-12-28,15,3.06222828772335
"1440","ESA-05",19,2019,"12",28,5.19,0.25,0.081078667,0,0,0,0,0.028616,0.109694667,2019-12-28,15,3.06222828772335
"1441","ESA-05",7,2020,"1",13,5.7,0.25,0.09389625,0.03129875,0,0,0,0.0089425,0.1341375,2020-01-13,16,3.06650632914473
"1442","ESA-05",8,2020,"1",13,5.8,0.25,0,0,0,0,0,0,0,2020-01-13,16,3.06650632914473
"1443","ESA-05",9,2020,"1",13,5.9,0.25,0,0,0,0,0,0,0,2020-01-13,16,3.06650632914473
"1444","ESA-05",12,2020,"1",13,5.12,0.25,0.1520225,0.0447125,0,0.0089425,0,0.0268275,0.232505,2020-01-13,16,3.06650632914473
"1445","ESA-05",13,2020,"1",13,5.13,0.25,0.12072375,0,0.03577,0,0,0.0089425,0.16543625,2020-01-13,16,3.06650632914473
"1446","ESA-05",14,2020,"1",13,5.14,0.25,0.15649375,0,0.05812625,0.04024125,0,0.00447125,0.2593325,2020-01-13,16,3.06650632914473
"1447","ESA-05",17,2020,"1",13,5.17,0.25,0.33534375,0.017885,0.06706875,0,0,0.017885,0.4381825,2020-01-13,16,3.06650632914473
"1448","ESA-05",18,2020,"1",13,5.18,0.25,0.9389625,0.053655,0.125195,0,0,0.05812625,1.17593875,2020-01-13,16,3.06650632914473
"1449","ESA-05",19,2020,"1",13,5.19,0.25,0.39347,0,0,0.00447125,0,0.01341375,0.411355,2020-01-13,16,3.06650632914473
"1450","ESA-05",7,2020,"1",29,5.7,0.25,0.02235625,0.1162525,0.01341375,0,0,0,0.1520225,2020-01-29,16,3.07078437056611
"1451","ESA-05",8,2020,"1",29,5.8,0.25,0.03129875,0,0,0,0,0,0.03129875,2020-01-29,16,3.07078437056611
"1452","ESA-05",9,2020,"1",29,5.9,0.25,0,0,0,0,0,0,0,2020-01-29,16,3.07078437056611
"1453","ESA-05",12,2020,"1",29,5.12,0.25,0.18332125,0.0447125,0,0,0,0,0.22803375,2020-01-29,16,3.07078437056611
"1454","ESA-05",13,2020,"1",29,5.13,0.25,0.4202975,0,0,0,0,0,0.4202975,2020-01-29,16,3.07078437056611
"1455","ESA-05",14,2020,"1",29,5.14,0.25,0.21014875,0.02235625,0.02235625,0,0,0,0.25486125,2020-01-29,16,3.07078437056611
"1456","ESA-05",17,2020,"1",29,5.17,0.25,0,0,0.0268275,0,0,0.02235625,0.04918375,2020-01-29,16,3.07078437056611
"1457","ESA-05",18,2020,"1",29,5.18,0.25,1.2251225,0.04024125,0,0,0,0,1.26536375,2020-01-29,16,3.07078437056611
"1458","ESA-05",19,2020,"1",29,5.19,0.25,0.17437875,0,0,0,0,0.02235625,0.196735,2020-01-29,16,3.07078437056611
"1459","ESA-05",7,2020,"2",11,5.7,0.25,0.121067692,0,0,0,0,0,0.121067692,2020-02-11,13,3.07426027922099
"1460","ESA-05",8,2020,"2",11,5.8,0.25,0,0,0,0,0,0,0,2020-02-11,13,3.07426027922099
"1461","ESA-05",9,2020,"2",11,5.9,0.25,0,0,0,0,0,0,0,2020-02-11,13,3.07426027922099
"1462","ESA-05",12,2020,"2",11,5.12,0.25,0.346693846,0.132073846,0,0,0,0.027515385,0.506283077,2020-02-11,13,3.07426027922099
"1463","ESA-05",13,2020,"2",11,5.13,0.25,0.192607692,0.060533846,0,0,0,0,0.253141538,2020-02-11,13,3.07426027922099
"1464","ESA-05",14,2020,"2",11,5.14,0.25,0.418233846,0.022012308,0,0,0,0,0.440246154,2020-02-11,13,3.07426027922099
"1465","ESA-05",17,2020,"2",11,5.17,0.25,0,0.044024615,0,0,0,0.022012308,0.066036923,2020-02-11,13,3.07426027922099
"1466","ESA-05",18,2020,"2",11,5.18,0.25,0.737412308,3.510963077,0,0,0,0,4.248375385,2020-02-11,13,3.07426027922099
"1467","ESA-05",19,2020,"2",11,5.19,0.25,0.044024615,0,0,0,0,0,0.044024615,2020-02-11,13,3.07426027922099
"1468","ESA-05",7,2020,"2",29,5.7,0.25,0.03577,0.417316667,0,0,0,0,0.453086667,2020-02-29,18,3.07907307582004
"1469","ESA-05",8,2020,"2",29,5.8,0.25,0,0.03577,0,0,0,0,0.03577,2020-02-29,18,3.07907307582004
"1470","ESA-05",9,2020,"2",29,5.9,0.25,0,0,0,0,0,0,0,2020-02-29,18,3.07907307582004
"1471","ESA-05",12,2020,"2",29,5.12,0.25,0.945917778,0.031795556,0,0,0,0.043718889,1.021432222,2020-02-29,18,3.07907307582004
"1472","ESA-05",13,2020,"2",29,5.13,0.25,0.182824444,0,0,0,0,0,0.182824444,2020-02-29,18,3.07907307582004
"1473","ESA-05",14,2020,"2",29,5.14,0.25,2.452232222,0.349751111,0,0,0,0.413342222,3.215325556,2020-02-29,18,3.07907307582004
"1474","ESA-05",17,2020,"2",29,5.17,0.25,0.170901111,0.083463333,0.039744444,0,0,0.027821111,0.32193,2020-02-29,18,3.07907307582004
"1475","ESA-05",18,2020,"2",29,5.18,0.25,1.446697778,0.111284444,0,0,0,0.051667778,1.60965,2020-02-29,18,3.07907307582004
"1476","ESA-05",19,2020,"2",29,5.19,0.25,0.166926667,0.039744444,0,0,0,0,0.206671111,2020-02-29,18,3.07907307582004
"1477","ESA-05",7,2020,"3",13,5.7,0.25,0.093552308,0.110061538,0,0,0,0,0.203613846,2020-03-13,13,3.08254898447491
"1478","ESA-05",8,2020,"3",13,5.8,0.25,0,0,0,0,0,0,0,2020-03-13,13,3.08254898447491
"1479","ESA-05",9,2020,"3",13,5.9,0.25,0,0,0,0,0,0,0,2020-03-13,13,3.08254898447491
"1480","ESA-05",12,2020,"3",13,5.12,0.25,0.577823077,0.099055385,0,0,0,0.060533846,0.737412308,2020-03-13,13,3.08254898447491
"1481","ESA-05",13,2020,"3",13,5.13,0.25,0.726406154,0,0,0,0,0.022012308,0.748418462,2020-03-13,13,3.08254898447491
"1482","ESA-05",14,2020,"3",13,5.14,0.25,0.64386,0.165092308,0,0,0,0.038521538,0.847473846,2020-03-13,13,3.08254898447491
"1483","ESA-05",17,2020,"3",13,5.17,0.25,0.027515385,0.044024615,0.066036923,0,0,0,0.137576923,2020-03-13,13,3.08254898447491
"1484","ESA-05",18,2020,"3",13,5.18,0.25,1.166652308,0.082546154,0,0,0,0,1.249198462,2020-03-13,13,3.08254898447491
"1485","ESA-05",19,2020,"3",13,5.19,0.25,0.209116923,0,0,0,0,0,0.209116923,2020-03-13,13,3.08254898447491
"1486","ESA-05",7,2020,"7",8,5.7,0.25,1.703508034,0.57232,0,0,0,0.036687179,2.312515214,2020-07-08,117,3.11383216236877
"1487","ESA-05",8,2020,"7",8,5.8,0.25,0.067259829,0.002445812,0,0,0,0.004891624,0.074597265,2020-07-08,117,3.11383216236877
"1488","ESA-05",9,2020,"7",8,5.9,0.25,0,0.00611453,0,0,0,0.003057265,0.009171795,2020-07-08,117,3.11383216236877
"1489","ESA-05",12,2020,"7",8,5.12,0.25,1.682718632,0.237855214,0,0,0,0.016509231,1.937083077,2020-07-08,117,3.11383216236877
"1490","ESA-05",13,2020,"7",8,5.13,0.25,1.416736581,0.033018462,0.007948889,0.004891624,0,0.010394701,1.472990256,2020-07-08,117,3.11383216236877
"1491","ESA-05",14,2020,"7",8,5.14,0.25,0.678712821,0.358311453,0.053807863,0.104558462,0,0.045247521,1.24063812,2020-07-08,117,3.11383216236877
"1492","ESA-05",17,2020,"7",8,5.17,0.25,1.177047009,0.323458632,0.039132991,0,0,0.020789402,1.560428034,2020-07-08,117,3.11383216236877
"1493","ESA-05",18,2020,"7",8,5.18,0.25,3.171606667,0.162646496,0.081323248,0,0,0.054419316,3.469995726,2020-07-08,117,3.11383216236877
"1494","ESA-05",19,2020,"7",8,5.19,0.25,0.698890769,0.017732137,0,0,0,0.003057265,0.719680171,2020-07-08,117,3.11383216236877
"1495","ESA-05",7,2020,"7",25,5.7,0.25,8.344930588,0.168329412,0,0.054707059,0,0,8.567967059,2020-07-25,17,3.11837758137898
"1496","ESA-05",8,2020,"7",25,5.8,0.25,0.021041176,0,0,0,0,0.021041176,0.042082353,2020-07-25,17,3.11837758137898
"1497","ESA-05",9,2020,"7",25,5.9,0.25,0,0,0,0,0,0,0,2020-07-25,17,3.11837758137898
"1498","ESA-05",12,2020,"7",25,5.12,0.25,4.574351765,0.176745882,0,0.016832941,0,0,4.767930588,2020-07-25,17,3.11837758137898
"1499","ESA-05",13,2020,"7",25,5.13,0.25,2.949972941,0,0.012624706,0.100997647,0,0,3.063595294,2020-07-25,17,3.11837758137898
"1500","ESA-05",14,2020,"7",25,5.14,0.25,4.039905882,0.492363529,0.353491765,0.374532941,0,0.058915294,5.319209412,2020-07-25,17,3.11837758137898
"1501","ESA-05",17,2020,"7",25,5.17,0.25,6.034609412,0,0,0,0,0.025249412,6.059858824,2020-07-25,17,3.11837758137898
"1502","ESA-05",18,2020,"7",25,5.18,0.25,7.831525882,0.218828235,0.029457647,0,0,0.037874118,8.117685882,2020-07-25,17,3.11837758137898
"1503","ESA-05",19,2020,"7",25,5.19,0.25,6.977254118,0.302992941,0,0,0,0,7.280247059,2020-07-25,17,3.11837758137898
"1504","ESA-05",7,2020,"8",7,5.7,0.25,7.698804615,0.07154,0,0.132073846,0,0.044024615,7.946443077,2020-08-07,13,3.12185349003386
"1505","ESA-05",8,2020,"8",7,5.8,0.25,2.063653846,0,0,0,0,0,2.063653846,2020-08-07,13,3.12185349003386
"1506","ESA-05",9,2020,"8",7,5.9,0.25,0,0,0,0,0,0,0,2020-08-07,13,3.12185349003386
"1507","ESA-05",12,2020,"8",7,5.12,0.25,3.494453846,0.121067692,0,0,0,0,3.615521538,2020-08-07,13,3.12185349003386
"1508","ESA-05",13,2020,"8",7,5.13,0.25,1.953592308,0,0,0,0,0,1.953592308,2020-08-07,13,3.12185349003386
"1509","ESA-05",14,2020,"8",7,5.14,0.25,1.926076923,0.412730769,0.016509231,1.760984615,0,0,4.116301538,2020-08-07,13,3.12185349003386
"1510","ESA-05",17,2020,"8",7,5.17,0.25,5.040818462,0.352196923,0.049527692,0,0,0.027515385,5.470058462,2020-08-07,13,3.12185349003386
"1511","ESA-05",18,2020,"8",7,5.18,0.25,2.597452308,0.132073846,0,0,0,0.027515385,2.757041538,2020-08-07,13,3.12185349003386
"1512","ESA-05",19,2020,"8",7,5.19,0.25,1.898561538,0.396221538,0,0,0,0,2.294783077,2020-08-07,13,3.12185349003386
"1513","ESA-05",7,2020,"9",6,5.7,0.25,10.08475533,1.070715333,0.64386,0.069155333,0,0.104925333,11.97341133,2020-09-06,30,3.12987481769895
"1514","ESA-05",8,2020,"9",6,5.8,0.25,0.140695333,0.150234,0,0,0,0,0.290929333,2020-09-06,30,3.12987481769895
"1515","ESA-05",9,2020,"9",6,5.9,0.25,0.138310667,0,0,0,0,0,0.138310667,2020-09-06,30,3.12987481769895
"1516","ESA-05",12,2020,"9",6,5.12,0.25,5.701738,0.135926,0,0,0,0.009538667,5.847202667,2020-09-06,30,3.12987481769895
"1517","ESA-05",13,2020,"9",6,5.13,0.25,3.624693333,0.627167333,0,0,0.011923333,0,4.263784,2020-09-06,30,3.12987481769895
"1518","ESA-05",14,2020,"9",6,5.14,0.25,5.999821333,5.86628,0,1.957811333,0.081078667,0.257544,14.16253533,2020-09-06,30,3.12987481769895
"1519","ESA-05",17,2020,"9",6,5.17,0.25,5.837664,0.019077333,0.07154,0,0,0.021462,5.949743333,2020-09-06,30,3.12987481769895
"1520","ESA-05",18,2020,"9",6,5.18,0.25,6.040360667,0.713015333,0,0,0,0.133541333,6.886917333,2020-09-06,30,3.12987481769895
"1521","ESA-05",19,2020,"9",6,5.19,0.25,4.852796667,0.276621333,0,0,0.016692667,0,5.146110667,2020-09-06,30,3.12987481769895
"1522","ESA-05",7,2020,"10",16,5.7,0.25,3.491152,0.4954145,1.065946,0,0,0.042924,5.0954365,2020-10-16,40,3.1405699212524
"1523","ESA-05",8,2020,"10",16,5.8,0.25,0.064386,0.0089425,0.0089425,0,0,0,0.082271,2020-10-16,40,3.1405699212524
"1524","ESA-05",9,2020,"10",16,5.9,0.25,0.007154,0.014308,0,0,0,0,0.021462,2020-10-16,40,3.1405699212524
"1525","ESA-05",12,2020,"10",16,5.12,0.25,1.634689,0.0375585,0.0160965,0,0,0.060809,1.749153,2020-10-16,40,3.1405699212524
"1526","ESA-05",13,2020,"10",16,5.13,0.25,2.364397,0.42924,0,0.132349,0.060809,0.0196735,3.0064685,2020-10-16,40,3.1405699212524
"1527","ESA-05",14,2020,"10",16,5.14,0.25,4.2619955,0.651014,0.014308,0.082271,0.0339815,0.0590205,5.1025905,2020-10-16,40,3.1405699212524
"1528","ESA-05",17,2020,"10",16,5.17,0.25,1.949465,0.017885,0.0697515,0,0.010731,0.0196735,2.067506,2020-10-16,40,3.1405699212524
"1529","ESA-05",18,2020,"10",16,5.18,0.25,5.090071,0.2092545,0,0.0733285,0.0053655,0.0769055,5.454925,2020-10-16,40,3.1405699212524
"1530","ESA-05",19,2020,"10",16,5.19,0.25,3.097682,0.454279,0,0,0.042924,0.0196735,3.6145585,2020-10-16,40,3.1405699212524
